Date,SP500,AAPL,GOOG,AMZN,NVDA,TSLA,MSFT
2016-03-09,1989.260009765625,101.12000274658203,705.239990234375,559.469970703125,31.729999542236328,208.72000122070312,52.84000015258789
2016-03-10,1989.5699462890625,101.16999816894531,712.8200073242188,558.9299926757812,31.68000030517578,205.17999267578125,52.04999923706055
2016-03-11,2022.18994140625,102.26000213623047,726.8200073242188,569.6099853515625,32.220001220703125,207.5,53.06999969482422
2016-03-14,2019.6400146484375,102.5199966430664,730.489990234375,573.3699951171875,32.29999923706055,215.14999389648438,53.16999816894531
2016-03-15,2015.9300537109375,104.58000183105469,728.3300170898438,577.02001953125,32.13999938964844,218.33999633789062,53.59000015258789
2016-03-16,2027.219970703125,105.97000122070312,736.0900268554688,574.27001953125,33.099998474121094,221.92999267578125,54.349998474121094
2016-03-17,2040.5899658203125,105.80000305175781,737.780029296875,559.4400024414062,32.81999969482422,226.3800048828125,54.65999984741211
2016-03-18,2049.580078125,105.91999816894531,737.5999755859375,552.0800170898438,33.810001373291016,232.74000549316406,53.4900016784668
2016-03-21,2051.60009765625,105.91000366210938,742.0900268554688,553.97998046875,33.90999984741211,238.32000732421875,53.86000061035156
2016-03-22,2049.800048828125,106.72000122070312,740.75,560.47998046875,33.849998474121094,234.24000549316406,54.06999969482422
2016-03-23,2036.7099609375,106.12999725341797,738.0599975585938,569.6300048828125,34.43000030517578,222.5800018310547,53.970001220703125
2016-03-24,2035.93994140625,105.66999816894531,735.2999877929688,582.9500122070312,34.47999954223633,227.75,54.209999084472656
2016-03-28,2037.050048828125,105.19000244140625,733.530029296875,579.8699951171875,34.83000183105469,230.25999450683594,53.540000915527344
2016-03-29,2055.010009765625,107.68000030517578,744.77001953125,593.8599853515625,35.38999938964844,230.1300048828125,54.709999084472656
2016-03-30,2063.949951171875,109.55999755859375,750.530029296875,598.6900024414062,35.7599983215332,226.88999938964844,55.04999923706055
2016-03-31,2059.739990234375,108.98999786376953,744.9500122070312,593.6400146484375,35.630001068115234,229.77000427246094,55.22999954223633
2016-04-01,2072.780029296875,109.98999786376953,749.9099731445312,598.5,36.150001525878906,237.58999633789062,55.56999969482422
2016-04-04,2066.1298828125,111.12000274658203,745.2899780273438,593.1900024414062,35.79999923706055,246.99000549316406,55.43000030517578
2016-04-05,2045.1700439453125,109.80999755859375,737.7999877929688,586.1400146484375,35.75,255.47000122070312,54.560001373291016
2016-04-06,2066.659912109375,110.95999908447266,745.6900024414062,602.0800170898438,35.79999923706055,265.4200134277344,55.119998931884766
2016-04-07,2041.9100341796875,108.54000091552734,740.280029296875,591.4299926757812,35.43000030517578,257.20001220703125,54.459999084472656
2016-04-08,2047.5999755859375,108.66000366210938,739.1500244140625,594.5999755859375,35.65999984741211,250.07000732421875,54.41999816894531
2016-04-11,2041.989990234375,109.0199966430664,736.0999755859375,595.9299926757812,35.880001068115234,249.9199981689453,54.310001373291016
2016-04-12,2061.719970703125,110.44000244140625,743.0900268554688,603.1699829101562,35.84000015258789,247.82000732421875,54.650001525878906
2016-04-13,2082.419921875,112.04000091552734,751.719970703125,614.8200073242188,36.7400016784668,254.52999877929688,55.349998474121094
2016-04-14,2082.780029296875,112.0999984741211,753.2000122070312,620.75,36.84000015258789,251.86000061035156,55.36000061035156
2016-04-15,2080.72998046875,109.8499984741211,759.0,625.8900146484375,37.130001068115234,254.50999450683594,55.650001525878906
2016-04-18,2094.340087890625,107.4800033569336,766.6099853515625,635.3499755859375,36.970001220703125,253.8800048828125,56.459999084472656
2016-04-19,2100.800048828125,106.91000366210938,753.9299926757812,627.9000244140625,36.310001373291016,247.3699951171875,56.38999938964844
2016-04-20,2102.39990234375,107.12999725341797,752.6699829101562,632.989990234375,36.45000076293945,249.97000122070312,55.59000015258789
2016-04-21,2091.47998046875,105.97000122070312,759.1400146484375,631.0,36.40999984741211,248.2899932861328,55.779998779296875
2016-04-22,2091.580078125,105.68000030517578,718.77001953125,620.5,36.27000045776367,253.75,51.779998779296875
2016-04-25,2087.7900390625,105.08000183105469,723.1500244140625,626.2000122070312,36.45000076293945,251.82000732421875,52.11000061035156
2016-04-26,2091.699951171875,104.3499984741211,708.1400146484375,616.8800048828125,36.47999954223633,253.74000549316406,51.439998626708984
2016-04-27,2095.14990234375,97.81999969482422,705.8400268554688,606.5700073242188,37.310001373291016,251.47000122070312,50.939998626708984
2016-04-28,2075.81005859375,94.83000183105469,691.02001953125,602.0,36.20000076293945,247.7100067138672,49.900001525878906
2016-04-29,2065.300048828125,93.73999786376953,693.010009765625,659.5900268554688,35.529998779296875,240.75999450683594,49.869998931884766
2016-05-02,2081.429931640625,93.63999938964844,698.2100219726562,683.8499755859375,36.0,241.8000030517578,50.61000061035156
2016-05-03,2063.3701171875,95.18000030517578,692.3599853515625,671.3200073242188,35.56999969482422,232.32000732421875,49.779998779296875
2016-05-04,2051.1201171875,94.19000244140625,695.7000122070312,670.9000244140625,34.7599983215332,222.55999755859375,49.869998931884766
2016-05-05,2050.6298828125,93.23999786376953,701.4299926757812,659.0900268554688,34.970001220703125,211.52999877929688,49.939998626708984
2016-05-06,2057.139892578125,92.72000122070312,711.1199951171875,673.9500122070312,35.33000183105469,214.92999267578125,50.38999938964844
2016-05-09,2058.68994140625,92.79000091552734,712.9000244140625,679.75,35.279998779296875,208.9199981689453,50.06999969482422
2016-05-10,2084.389892578125,93.41999816894531,723.1799926757812,703.0700073242188,35.959999084472656,208.69000244140625,51.02000045776367
2016-05-11,2064.4599609375,92.51000213623047,715.2899780273438,713.22998046875,36.060001373291016,208.9600067138672,51.04999923706055
2016-05-12,2064.110107421875,90.33999633789062,713.3099975585938,717.9299926757812,35.56999969482422,207.27999877929688,51.5099983215332
2016-05-13,2046.6099853515625,90.5199966430664,710.8300170898438,709.9199829101562,40.97999954223633,207.61000061035156,51.08000183105469
2016-05-16,2066.659912109375,93.87999725341797,716.489990234375,710.6599731445312,42.189998626708984,208.2899932861328,51.83000183105469
2016-05-17,2047.2099609375,93.48999786376953,706.22998046875,695.27001953125,42.279998779296875,204.66000366210938,50.5099983215332
2016-05-18,2047.6300048828125,94.55999755859375,706.6300048828125,697.4500122070312,43.36000061035156,211.1699981689453,50.810001373291016
2016-05-19,2040.0400390625,94.19999694824219,700.3200073242188,698.52001953125,43.54999923706055,215.2100067138672,50.31999969482422
2016-05-20,2052.320068359375,95.22000122070312,709.739990234375,702.7999877929688,44.33000183105469,220.27999877929688,50.619998931884766
2016-05-23,2048.0400390625,96.43000030517578,704.239990234375,696.75,44.400001525878906,216.22000122070312,50.029998779296875
2016-05-24,2076.06005859375,97.9000015258789,720.0900268554688,704.2000122070312,45.36000061035156,217.91000366210938,51.59000015258789
2016-05-25,2090.5400390625,99.62000274658203,725.27001953125,708.3499755859375,45.16999816894531,219.5800018310547,52.119998931884766
2016-05-26,2090.10009765625,100.41000366210938,724.1199951171875,714.9099731445312,45.650001525878906,225.1199951171875,51.88999938964844
2016-05-27,2099.06005859375,100.3499984741211,732.6599731445312,712.239990234375,45.900001525878906,223.0399932861328,52.31999969482422
2016-05-31,2096.949951171875,99.86000061035156,735.719970703125,722.7899780273438,46.720001220703125,223.22999572753906,53.0
2016-06-01,2099.330078125,98.45999908447266,734.1500244140625,719.4400024414062,46.810001373291016,219.55999755859375,52.849998474121094
2016-06-02,2105.260009765625,97.72000122070312,730.4000244140625,728.239990234375,47.13999938964844,218.9600067138672,52.47999954223633
2016-06-03,2099.1298828125,97.91999816894531,722.3400268554688,725.5399780273438,46.47999954223633,218.99000549316406,51.790000915527344
2016-06-06,2109.409912109375,98.62999725341797,716.5499877929688,726.72998046875,46.2400016784668,220.67999267578125,52.130001068115234
2016-06-07,2112.1298828125,99.02999877929688,716.6500244140625,723.739990234375,46.33000183105469,232.33999633789062,52.099998474121094
2016-06-08,2119.1201171875,98.94000244140625,728.280029296875,726.6400146484375,46.18000030517578,235.52000427246094,52.040000915527344
2016-06-09,2115.47998046875,99.6500015258789,728.5800170898438,727.6500244140625,47.380001068115234,229.36000061035156,51.619998931884766
2016-06-10,2096.070068359375,98.83000183105469,719.4099731445312,717.9099731445312,46.20000076293945,218.7899932861328,51.47999954223633
2016-06-13,2079.06005859375,97.33999633789062,718.3599853515625,715.239990234375,46.790000915527344,217.8699951171875,50.13999938964844
2016-06-14,2075.320068359375,97.45999908447266,718.27001953125,719.2999877929688,46.880001068115234,214.9600067138672,49.83000183105469
2016-06-15,2071.5,97.13999938964844,718.9199829101562,714.260009765625,47.36000061035156,217.6999969482422,49.689998626708984
2016-06-16,2077.989990234375,97.55000305175781,710.3599853515625,717.510009765625,47.54999923706055,217.92999267578125,50.38999938964844
2016-06-17,2071.219970703125,95.33000183105469,691.719970703125,706.3900146484375,46.720001220703125,215.47000122070312,50.130001068115234
2016-06-20,2083.25,95.0999984741211,693.7100219726562,714.010009765625,47.560001373291016,219.6999969482422,50.06999969482422
2016-06-21,2088.89990234375,95.91000366210938,695.9400024414062,715.8200073242188,47.27000045776367,219.61000061035156,51.189998626708984
2016-06-22,2085.449951171875,95.55000305175781,697.4600219726562,710.5999755859375,47.22999954223633,196.66000366210938,50.9900016784668
2016-06-23,2113.320068359375,96.0999984741211,701.8699951171875,722.0800170898438,48.4900016784668,196.39999389648438,51.90999984741211
2016-06-24,2037.4100341796875,93.4000015258789,675.219970703125,698.9600219726562,45.72999954223633,193.14999389648438,49.83000183105469
2016-06-27,2000.5400390625,92.04000091552734,668.260009765625,691.3599853515625,45.2400016784668,198.5500030517578,48.43000030517578
2016-06-28,2036.0899658203125,93.58999633789062,680.0399780273438,707.9500122070312,45.900001525878906,201.7899932861328,49.439998626708984
2016-06-29,2070.77001953125,94.4000015258789,684.1099853515625,715.5999755859375,46.650001525878906,210.19000244140625,50.540000915527344
2016-06-30,2098.860107421875,95.5999984741211,692.0999755859375,715.6199951171875,47.0099983215332,212.27999877929688,51.16999816894531
2016-07-01,2102.949951171875,95.88999938964844,699.2100219726562,725.6799926757812,46.65999984741211,216.5,51.15999984741211
2016-07-05,2088.550048828125,94.98999786376953,694.9500122070312,728.0999755859375,47.349998474121094,213.97999572753906,51.16999816894531
2016-07-06,2099.72998046875,95.52999877929688,697.77001953125,737.6099853515625,47.650001525878906,214.44000244140625,51.380001068115234
2016-07-07,2097.89990234375,95.94000244140625,695.3599853515625,736.5700073242188,48.88999938964844,215.94000244140625,51.380001068115234
2016-07-08,2129.89990234375,96.68000030517578,705.6300048828125,745.8099975585938,50.849998474121094,216.77999877929688,52.29999923706055
2016-07-11,2137.159912109375,96.9800033569336,715.0900268554688,753.780029296875,52.02000045776367,224.77999877929688,52.59000015258789
2016-07-12,2152.139892578125,97.41999816894531,720.6400146484375,748.2100219726562,52.79999923706055,224.64999389648438,53.209999084472656
2016-07-13,2152.429931640625,96.87000274658203,716.97998046875,742.6300048828125,52.779998779296875,222.52999877929688,53.5099983215332
2016-07-14,2163.75,98.79000091552734,720.9500122070312,741.2000122070312,53.31999969482422,221.52999877929688,53.7400016784668
2016-07-15,2161.739990234375,98.77999877929688,719.8499755859375,735.4400024414062,52.70000076293945,220.39999389648438,53.70000076293945
2016-07-18,2166.889892578125,99.83000183105469,733.780029296875,736.0700073242188,52.970001220703125,226.25,53.959999084472656
2016-07-19,2163.780029296875,99.87000274658203,736.9600219726562,739.9500122070312,53.52000045776367,225.25999450683594,53.09000015258789
2016-07-20,2173.02001953125,99.95999908447266,741.1900024414062,745.719970703125,54.220001220703125,228.36000061035156,55.90999984741211
2016-07-21,2165.169921875,99.43000030517578,738.6300048828125,744.4299926757812,53.220001220703125,220.5,55.79999923706055
2016-07-22,2175.030029296875,98.66000366210938,742.739990234375,744.8599853515625,54.66999816894531,222.27000427246094,56.56999969482422
2016-07-25,2168.47998046875,97.33999633789062,739.77001953125,739.6099853515625,55.68000030517578,230.00999450683594,56.72999954223633
2016-07-26,2169.179931640625,96.66999816894531,738.4199829101562,735.5900268554688,56.630001068115234,229.50999450683594,56.7599983215332
2016-07-27,2166.580078125,102.94999694824219,741.77001953125,736.6699829101562,56.060001373291016,228.49000549316406,56.189998626708984
2016-07-28,2170.06005859375,104.33999633789062,745.9099731445312,752.6099853515625,56.18000030517578,230.61000061035156,56.209999084472656
2016-07-29,2173.60009765625,104.20999908447266,768.7899780273438,758.8099975585938,57.099998474121094,234.7899932861328,56.68000030517578
2016-08-01,2170.840087890625,106.05000305175781,772.8800048828125,767.739990234375,56.72999954223633,230.00999450683594,56.58000183105469
2016-08-02,2157.030029296875,104.4800033569336,771.0700073242188,760.5800170898438,56.040000915527344,227.1999969482422,56.58000183105469
2016-08-03,2163.7900390625,105.79000091552734,773.1799926757812,754.6400146484375,56.189998626708984,225.7899932861328,56.970001220703125
2016-08-04,2164.25,105.87000274658203,771.6099853515625,760.77001953125,57.22999954223633,230.61000061035156,57.38999938964844
2016-08-05,2182.8701171875,107.4800033569336,782.219970703125,765.97998046875,58.20000076293945,230.02999877929688,57.959999084472656
2016-08-08,2180.889892578125,108.37000274658203,781.760009765625,766.5599975585938,58.7400016784668,226.16000366210938,58.060001373291016
2016-08-09,2181.739990234375,108.80999755859375,784.260009765625,768.3099975585938,58.88999938964844,229.0800018310547,58.20000076293945
2016-08-10,2175.489990234375,108.0,784.6799926757812,768.5599975585938,58.5099983215332,225.64999389648438,58.02000045776367
2016-08-11,2185.7900390625,107.93000030517578,784.8499755859375,771.239990234375,59.70000076293945,224.91000366210938,58.29999923706055
2016-08-12,2184.050048828125,108.18000030517578,783.219970703125,772.5599975585938,63.040000915527344,225.61000061035156,57.939998626708984
2016-08-15,2190.14990234375,109.4800033569336,782.4400024414062,768.489990234375,62.97999954223633,225.58999633789062,58.119998931884766
2016-08-16,2178.14990234375,109.37999725341797,777.1400146484375,764.0399780273438,62.599998474121094,223.61000061035156,57.439998626708984
2016-08-17,2182.219970703125,109.22000122070312,779.9099731445312,764.6300048828125,61.150001525878906,223.24000549316406,57.560001373291016
2016-08-18,2187.02001953125,109.08000183105469,777.5,764.4600219726562,62.099998474121094,223.50999450683594,57.599998474121094
2016-08-19,2183.8701171875,109.36000061035156,775.4199829101562,757.3099975585938,62.2599983215332,225.0,57.619998931884766
2016-08-22,2182.639892578125,108.51000213623047,772.1500244140625,759.47998046875,62.52000045776367,222.92999267578125,57.66999816894531
2016-08-23,2186.89990234375,108.8499984741211,772.0800170898438,762.4500122070312,62.90999984741211,224.83999633789062,57.88999938964844
2016-08-24,2175.43994140625,108.02999877929688,769.6400146484375,757.25,61.939998626708984,222.6199951171875,57.95000076293945
2016-08-25,2172.469970703125,107.56999969482422,769.4099731445312,759.219970703125,61.529998779296875,220.9600067138672,58.16999816894531
2016-08-26,2169.0400390625,106.94000244140625,769.5399780273438,769.0,62.029998779296875,219.99000549316406,58.029998779296875
2016-08-29,2180.3798828125,106.81999969482422,772.1500244140625,771.2899780273438,61.9900016784668,215.1999969482422,58.099998474121094
2016-08-30,2176.1201171875,106.0,769.0900268554688,767.5800170898438,61.630001068115234,211.33999633789062,57.88999938964844
2016-08-31,2170.949951171875,106.0999984741211,767.0499877929688,769.1599731445312,61.34000015258789,212.00999450683594,57.459999084472656
2016-09-01,2170.860107421875,106.7300033569336,768.780029296875,770.6199951171875,63.150001525878906,200.77000427246094,57.59000015258789
2016-09-02,2179.97998046875,107.7300033569336,771.4600219726562,772.4400024414062,62.529998779296875,197.77999877929688,57.66999816894531
2016-09-06,2186.47998046875,107.69999694824219,780.0800170898438,788.8699951171875,63.119998931884766,202.8300018310547,57.61000061035156
2016-09-07,2186.159912109375,108.36000061035156,780.3499755859375,784.47998046875,62.189998626708984,201.7100067138672,57.65999984741211
2016-09-08,2181.300048828125,105.5199966430664,775.3200073242188,784.0599975585938,62.63999938964844,197.36000061035156,57.43000030517578
2016-09-09,2127.81005859375,103.12999725341797,759.6599731445312,760.1400146484375,59.52000045776367,194.47000122070312,56.209999084472656
2016-09-12,2159.0400390625,105.44000244140625,769.02001953125,771.489990234375,60.75,198.3000030517578,57.04999923706055
2016-09-13,2127.02001953125,107.94999694824219,759.6900024414062,761.010009765625,59.869998931884766,196.0500030517578,56.529998779296875
2016-09-14,2125.77001953125,111.7699966430664,762.489990234375,761.0900268554688,60.400001525878906,196.41000366210938,56.2599983215332
2016-09-15,2147.260009765625,115.56999969482422,771.760009765625,769.6900024414062,62.689998626708984,200.4199981689453,57.189998626708984
2016-09-16,2139.159912109375,114.91999816894531,768.8800048828125,778.52001953125,62.84000015258789,205.39999389648438,57.25
2016-09-19,2139.1201171875,113.58000183105469,765.7000122070312,775.0999755859375,63.66999816894531,206.33999633789062,56.93000030517578
2016-09-20,2139.760009765625,113.56999969482422,771.4099731445312,780.219970703125,63.09000015258789,204.63999938964844,56.810001373291016
2016-09-21,2163.1201171875,113.55000305175781,776.219970703125,789.739990234375,64.86000061035156,205.22000122070312,57.7599983215332
2016-09-22,2177.179931640625,114.62000274658203,787.2100219726562,804.7000122070312,65.0199966430664,206.42999267578125,57.81999969482422
2016-09-23,2164.68994140625,112.70999908447266,786.9000244140625,805.75,64.94999694824219,207.4499969482422,57.43000030517578
2016-09-26,2146.10009765625,112.87999725341797,774.2100219726562,799.1599731445312,64.33999633789062,208.99000549316406,56.900001525878906
2016-09-27,2159.929931640625,113.08999633789062,783.010009765625,816.1099853515625,66.54000091552734,205.80999755859375,57.95000076293945
2016-09-28,2171.3701171875,113.94999694824219,781.5599975585938,828.719970703125,66.77999877929688,206.27000427246094,58.029998779296875
2016-09-29,2151.1298828125,112.18000030517578,775.010009765625,829.0499877929688,67.4000015258789,200.6999969482422,57.400001525878906
2016-09-30,2168.27001953125,113.05000305175781,777.2899780273438,837.3099975585938,68.5199966430664,204.02999877929688,57.599998474121094
2016-10-03,2161.199951171875,112.5199966430664,772.5599975585938,836.739990234375,68.44999694824219,213.6999969482422,57.41999816894531
2016-10-04,2150.489990234375,113.0,776.4299926757812,834.030029296875,68.30000305175781,211.41000366210938,57.2400016784668
2016-10-05,2159.72998046875,113.05000305175781,776.469970703125,844.3599853515625,68.2300033569336,208.4600067138672,57.63999938964844
2016-10-06,2160.77001953125,113.88999938964844,776.8599853515625,841.6599731445312,67.33999633789062,201.0,57.7400016784668
2016-10-07,2153.739990234375,114.05999755859375,775.0800170898438,839.4299926757812,66.8499984741211,196.61000061035156,57.79999923706055
2016-10-10,2163.659912109375,116.05000305175781,785.9400024414062,841.7100219726562,67.0999984741211,200.9499969482422,58.040000915527344
2016-10-11,2136.72998046875,116.30000305175781,783.0700073242188,831.0,66.12999725341797,200.10000610351562,57.189998626708984
2016-10-12,2139.179931640625,117.33999633789062,786.1400146484375,834.0900268554688,66.43000030517578,201.50999450683594,57.11000061035156
2016-10-13,2132.550048828125,116.9800033569336,778.1900024414062,829.280029296875,65.3499984741211,200.24000549316406,56.91999816894531
2016-10-14,2132.97998046875,117.62999725341797,778.530029296875,822.9600219726562,65.98999786376953,196.50999450683594,57.41999816894531
2016-10-17,2126.5,117.55000305175781,779.9600219726562,812.9500122070312,65.61000061035156,193.9600067138672,57.220001220703125
2016-10-18,2139.60009765625,117.47000122070312,795.260009765625,817.6500244140625,66.61000061035156,199.10000610351562,57.65999984741211
2016-10-19,2144.2900390625,117.12000274658203,801.5,817.6900024414062,66.47000122070312,203.55999755859375,57.529998779296875
2016-10-20,2141.340087890625,117.05999755859375,796.969970703125,810.3200073242188,67.7300033569336,199.10000610351562,57.25
2016-10-21,2141.159912109375,116.5999984741211,799.3699951171875,818.989990234375,67.54000091552734,200.08999633789062,59.65999984741211
2016-10-24,2151.330078125,117.6500015258789,813.1099853515625,838.0900268554688,70.70999908447266,202.75999450683594,61.0
2016-10-25,2143.159912109375,118.25,807.6699829101562,835.1799926757812,71.87000274658203,202.33999633789062,60.9900016784668
2016-10-26,2139.429931640625,115.58999633789062,799.0700073242188,822.5900268554688,72.16000366210938,202.24000549316406,60.630001068115234
2016-10-27,2133.0400390625,114.4800033569336,795.3499755859375,818.3599853515625,70.68000030517578,204.00999450683594,60.099998474121094
2016-10-28,2126.409912109375,113.72000122070312,795.3699951171875,776.3200073242188,70.55999755859375,199.97000122070312,59.869998931884766
2016-10-31,2126.14990234375,113.54000091552734,784.5399780273438,789.8200073242188,71.16000366210938,197.72999572753906,59.91999816894531
2016-11-01,2111.719970703125,111.48999786376953,783.6099853515625,785.4099731445312,69.05000305175781,190.7899932861328,59.79999923706055
2016-11-02,2097.93994140625,111.58999633789062,768.7000122070312,765.5599975585938,68.76000213623047,188.02000427246094,59.43000030517578
2016-11-03,2088.659912109375,109.83000183105469,762.1300048828125,767.030029296875,67.95999908447266,187.4199981689453,59.209999084472656
2016-11-04,2085.179931640625,108.83999633789062,762.02001953125,755.0499877929688,67.56999969482422,190.55999755859375,58.709999084472656
2016-11-07,2131.52001953125,110.41000366210938,782.52001953125,784.9299926757812,71.2699966430664,193.2100067138672,60.41999816894531
2016-11-08,2139.56005859375,111.05999755859375,790.510009765625,787.75,71.16000366210938,194.94000244140625,60.470001220703125
2016-11-09,2163.260009765625,110.87999725341797,785.3099975585938,771.8800048828125,69.95999908447266,190.05999755859375,60.16999816894531
2016-11-10,2167.47998046875,107.79000091552734,762.5599975585938,742.3800048828125,67.7699966430664,185.35000610351562,58.70000076293945
2016-11-11,2164.449951171875,108.43000030517578,754.02001953125,739.010009765625,87.97000122070312,188.55999755859375,59.02000045776367
2016-11-14,2164.199951171875,105.70999908447266,736.0800170898438,719.0700073242188,83.63999938964844,181.4499969482422,58.119998931884766
2016-11-15,2180.389892578125,107.11000061035156,758.489990234375,743.239990234375,86.19000244140625,183.77000427246094,58.869998931884766
2016-11-16,2176.93994140625,109.98999786376953,764.47998046875,746.489990234375,91.62999725341797,183.92999267578125,59.650001525878906
2016-11-17,2187.1201171875,109.94999694824219,771.22998046875,756.4000244140625,92.38999938964844,188.66000366210938,60.63999938964844
2016-11-18,2181.89990234375,110.05999755859375,760.5399780273438,760.1599731445312,93.36000061035156,185.02000427246094,60.349998474121094
2016-11-21,2198.179931640625,111.7300033569336,769.2000122070312,780.0,92.9800033569336,184.52000427246094,60.86000061035156
2016-11-22,2202.93994140625,111.80000305175781,768.27001953125,785.3300170898438,93.6500015258789,191.1699981689453,61.119998931884766
